col1,col2
29,12
890,49
943,27
639,9
319,28
819,30
484,42
261,50
298,10
315,39
785,16
968,38
855,40
879,1
661,13
786,9
358,36
25,21
645,11
778,23
160,25
201,44
762,43
887,24
995,26
593,32
151,45
443,14
476,33
545,47
595,29
252,12
740,41
114,22
256,27
819,35
651,3
722,34
828,31
455,7
705,37
335,6
147,17
182,48
45,20
722,49
889,8
492,15
87,2
163,19
639,5
842,46
370,4
512,18
466,8
290,14
828,31
525,24
811,49
353,45
525,25
732,9
300,19
480,18
80,15
877,4
272,42
675,35
340,26
215,12
933,34
268,29
981,21
714,3
693,41
258,1
591,5
328,6
719,23
200,38
308,47
249,27
326,43
732,28
4,22
660,33
363,44
530,2
50,50
734,10
322,17
279,39
528,48
258,11
831,46
283,16
506,40
474,32
725,36
334,7
809,30
130,20
23,13
299,37
351,8
763,44
69,38
467,16
638,25
330,45
749,41
185,20
40,30
313,39
547,13
545,26
80,6
204,14
668,2
619,10
583,40
598,9
133,15
221,12
882,3
423,37
629,43
954,34
899,47
961,32
255,24
875,18
188,46
478,48
931,33
315,35
690,22
882,28
420,49
748,36
288,27
90,31
207,17
271,50
895,11
414,1
695,42
847,23
268,19
422,7
750,29
913,21
884,5
482,4
761,37
115,44
163,35
32,9
957,34
577,12
915,21
147,13
428,11
997,20
722,36
573,16
364,43
593,50
766,3
488,47
739,17
392,30
131,26
246,39
788,33
467,14
92,32
438,19
877,24
348,2
946,31
215,29
243,23
134,27
217,45
545,40
733,5
759,18
880,49
804,25
592,46
74,48
883,38
654,1
648,41
392,28
852,7
448,22
108,4
620,15
343,6
418,8
581,10
198,42
753,15
172,40
293,46
723,42
556,14
213,20
939,47
649,4
28,36
492,19
227,17
537,29
777,2
252,28
800,3
978,24
391,10
90,32
567,7
388,49
418,37
674,21
397,39
665,31
739,44
28,8
206,45
902,1
918,6
134,41
845,9
521,50
224,25
847,5
344,16
301,18
91,33
391,35
511,48
518,34
968,38
621,12
543,23
980,22
168,43
953,26
97,11
304,13
784,27
991,30
725,30
796,8
694,47
208,19
11,39
260,12
446,43
430,21
228,40
943,3
852,25
667,29
166,41
696,50
300,15
672,31
970,22
7,28
869,49
404,5
715,4
685,48
585,27
834,23
962,18
772,17
517,9
58,13
364,14
18,34
365,33
19,35
61,10
91,32
953,16
910,1
268,36
196,6
639,11
136,20
137,45
847,46
908,26
667,24
502,2
443,7
110,38
605,44
101,42
383,37
793,5
776,50
185,23
950,33
902,11
533,14
711,3
424,26
210,19
11,2
111,24
740,6
630,46
412,34
661,13
394,43
202,1
677,36
738,10
455,40
577,45
183,32
5,35
968,38
91,20
979,18
934,7
631,41
409,42
61,49
754,22
975,9
81,25
194,28
540,27
199,17
685,12
51,29
131,48
429,47
491,44
705,16
526,4
749,31
896,30
384,39
127,21
29,15
240,8
332,37
17,35
336,30
441,32
547,25
668,39
44,18
973,49
715,3
764,44
94,36
597,11
22,40
557,37
822,48
151,15
417,27
813,12
716,20
882,31
838,24
399,6
886,33
62,22
100,8
901,2
280,23
204,4
722,28
717,45
843,5
915,47
224,19
853,14
897,26
889,10
272,7
2,50
728,1
400,43
686,41
120,16
758,13
957,21
640,46
618,9
175,42
236,34
718,38
775,17
102,29
412,6
96,24
712,31
531,42
27,25
350,20
741,34
810,4
476,15
52,18
361,37
715,26
843,1
886,17
405,30
999,50
280,41
799,32
698,9
829,35
424,29
433,36
774,33
402,12
45,28
319,21
796,2
337,11
919,43
814,40
99,46
147,38
849,48
50,7
470,44
159,8
997,19
423,27
133,13
387,47
390,14
779,23
178,16
537,45
552,5
747,3
40,49
763,22
775,39
497,10
218,43
709,40
688,24
575,2
26,8
104,50
123,37
330,17
924,4
876,12
170,33
319,3
318,47
937,5
293,46
490,23
893,10
656,18
27,30
308,25
752,44
537,14
919,6
517,45
443,19
93,39
560,15
988,16
975,42
958,48
433,35
315,36
20,41
699,13
63,29
734,9
929,21
642,49
934,32
166,26
401,27
876,22
602,1
730,28
390,7
699,31
7,34
359,11
920,20
361,38
345,6
779,11
590,22
391,12
191,33
600,2
245,8
224,30
45,13
48,46
998,29
468,18
796,10
785,34
447,42
295,41
458,23
311,26
228,21
522,48
358,47
778,17
211,38
567,37
342,14
496,9
2,3
549,4
359,5
986,50
409,36
717,45
507,35
657,43
432,15
329,1
519,49
33,20
39,16
432,31
446,39
211,24
658,32
215,27
227,19
200,7
735,28
445,40
321,25
656,44
997,49
171,47
15,28
58,35
678,38
594,18
236,12
259,46
207,26
962,37
852,44
334,19
819,29
949,34
515,48
321,1
127,14
281,39
42,40
152,16
779,21
55,31
732,23
309,2
83,10
464,3
333,24
338,42
814,33
883,27
779,5
189,50
338,41
550,43
742,15
376,4
124,13
948,6
418,9
862,7
816,22
379,32
382,30
69,20
867,45
350,36
610,8
373,11
863,17
363,25
944,24
424,32
40,31
930,25
811,33
589,43
293,14
353,36
897,9
17,16
699,3
292,29
506,47
66,1
63,46
66,37
510,44
449,39
977,38
991,10
230,13
9,42
318,5
346,19
177,15
545,35
226,26
423,30
815,7
563,4
579,50
505,8
699,41
412,27
926,40
54,6
205,45
287,34
709,17
361,11
746,21
274,48
762,22
598,23
223,2
871,18
891,20
885,49
638,12
243,28
598,7
511,33
984,10
283,9
307,21
676,11
898,42
170,44
801,24
822,20
311,3
216,1
400,49
916,22
292,46
333,19
439,4
756,26
13,41
105,5
36,47
314,18
437,35
981,23
880,6
288,16
599,17
417,45
792,39
413,30
752,34
991,27
953,29
845,43
998,36
353,50
738,40
645,37
754,14
999,15
324,13
106,38
427,2
778,8
856,48
928,31
613,12
974,25
75,28
221,32
312,39
856,11
188,27
262,13
566,8
787,46
91,35
468,50
364,42
181,30
731,49
374,28
224,3
365,43
646,47
165,33
544,45
721,12
803,6
667,19
730,15
342,16
65,14
735,31
992,23
570,4
689,25
849,7
317,2
369,18
97,24
171,48
374,1
838,26
114,44
845,37
477,36
723,20
849,21
3,9
427,22
366,41
346,29
130,40
371,5
421,34
427,32
507,38
600,17
441,10
533,17
699,9
497,42
53,30
597,2
378,49
922,44
413,25
361,14
474,27
558,31
618,32
622,13
954,36
302,24
768,22
973,40
425,16
797,28
586,1
582,15
452,45
411,47
680,46
687,10
63,6
767,35
339,11
42,21
351,5
573,8
156,48
758,19
184,37
639,12
454,34
776,4
437,41
543,33
589,7
141,50
942,29
440,23
585,43
293,3
559,38
278,20
150,18
172,26
561,39
949,16
770,11
105,42
10,23
885,28
614,10
613,5
429,46
18,35
165,19
715,17
610,30
474,24
820,40
817,39
367,29
606,15
899,27
587,14
779,6
856,36
38,31
840,20
888,43
105,47
812,18
845,3
358,2
255,25
681,9
322,21
383,26
356,49
774,34
253,7
587,45
225,50
477,13
238,8
206,1
779,22
647,44
802,37
338,38
48,41
918,33
639,32
841,4
406,48
621,12
351,10
19,46
868,42
819,29
28,47
802,48
760,34
142,15
590,30
825,18
588,35
496,43
864,39
29,33
417,4
42,9
351,28
818,27
917,32
671,50
977,25
86,38
398,1
198,5
539,2
62,26
118,6
113,40
596,20
594,16
728,23
659,11
413,37
924,3
632,41
212,44
453,21
647,31
738,8
473,17
453,36
724,12
570,13
766,7
95,24
116,45
252,49
397,19
688,22
200,14
790,49
430,18
299,5
139,33
444,10
11,17
169,36
529,13
286,23
180,26
254,42
320,4
940,46
678,25
451,35
471,15
501,50
779,43
683,1
449,38
532,3
404,16
205,2
66,39
554,14
47,40
501,32
464,29
59,31
928,6
466,44
973,47
937,8
78,37
987,30
30,22
65,45
580,11
470,41
87,12
68,24
682,19
23,7
752,28
999,20
235,48
463,9
512,34
756,21
563,27
747,34
163,6
282,25
569,12
318,33
316,48
506,1
214,50
425,4
223,28
798,45
553,41
270,3
258,40
50,14
824,20
948,30
931,17
858,16
677,31
892,39
21,2
591,21
150,47
295,42
399,49
821,11
293,24
354,9
476,36
605,7
670,10
675,13
960,32
187,29
580,19
955,44
511,5
386,43
181,23
712,35
23,15
178,46
852,27
34,18
345,26
309,22
673,37
236,8
631,38
453,20
489,22
703,2
643,27
782,36
423,7
963,45
955,13
259,37
736,39
919,31
694,1
205,48
321,26
140,47
581,5
267,35
13,28
163,46
578,17
172,11
969,32
290,12
104,42
60,29
80,18
244,34
806,30
630,43
634,25
653,24
913,40
137,4
546,14
347,21
388,49
179,15
630,9
239,23
810,50
606,16
931,44
797,10
210,41
916,19
663,6
574,3
749,8
939,33
674,38
218,43
828,38
219,12
181,27
73,35
301,31
409,6
973,16
44,34
243,1
459,36
488,40
810,18
613,50
114,47
976,25
848,44
117,29
29,14
629,23
99,37
76,41
108,7
138,17
665,11
761,49
105,8
806,4
993,33
522,42
680,46
760,2
712,15
3,21
459,9
162,13
11,24
775,19
279,30
631,3
250,5
644,10
391,26
888,39
48,28
923,20
899,32
727,45
969,22
48,48
794,40
688,42
749,41
401,28
385,30
534,2
48,32
925,45
372,21
827,13
533,48
85,50
138,47
412,36
802,14
209,39
32,43
750,35
49,4
94,22
93,33
739,17
646,31
745,11
499,29
38,9
336,5
449,49
971,44
216,16
753,18
464,8
959,46
136,23
692,1
228,12
45,38
294,20
725,7
618,27
329,19
681,26
203,6
546,10
94,15
498,24
436,34
478,37
464,25
383,3
15,26
266,11
701,45
810,37
136,38
248,27
785,50
541,28
303,25
905,5
210,23
195,3
87,32
571,6
3,7
960,22
166,47
724,30
878,35
120,15
226,14
627,29
45,36
791,31
865,34
769,10
483,19
879,9
951,18
539,48
437,46
823,40
613,24
234,44
875,43
471,13
536,1
717,4
511,49
57,41
497,42
96,17
344,39
611,20
873,12
716,21
425,2
591,33
303,8
493,16
521,36
781,44
918,24
910,2
257,1
179,43
150,6
600,16
182,38
509,48
706,40
728,4
640,42
807,30
659,21
603,17
423,23
508,39
375,29
304,28
526,13
109,18
683,7
151,15
534,27
504,8
216,50
36,26
33,10
55,9
625,5
622,41
585,12
365,32
528,45
801,22
581,3
127,20
136,46
417,19
251,35
997,49
963,33
993,31
510,25
435,14
4,34
667,11
192,37
959,47
482,6
974,47
991,12
805,10
123,16
679,28
788,30
541,38
867,23
417,11
483,44
130,18
581,29
615,43
188,35
217,22
519,20
470,1
282,19
418,48
548,27
212,7
348,50
315,8
561,41
179,4
335,15
323,13
510,2
594,46
500,26
776,36
29,32
745,34
196,25
377,14
963,42
509,33
609,5
607,24
510,45
968,40
301,21
287,3
780,49
112,17
995,39
955,9
948,37
253,31
821,31
137,12
85,14
810,49
777,50
632,21
803,13
383,32
836,15
461,45
834,19
557,39
851,9
155,36
830,25
477,41
409,42
751,47
404,43
634,4
60,37
737,3
600,11
420,46
289,17
983,1
212,38
911,35
978,30
921,18
754,33
879,29
528,20
704,16
96,6
635,22
960,8
596,34
152,27
169,5
406,26
550,2
831,24
150,10
994,40
79,48
727,44
14,23
555,7
604,28
502,2
360,21
602,47
853,34
941,50
91,30
727,28
224,26
463,49
309,12
356,46
723,27
760,1
43,4
879,31
336,20
123,38
763,22
225,18
835,15
401,14
859,11
240,17
750,24
971,16
382,13
679,40
479,36
137,39
569,42
668,9
110,44
291,5
943,3
936,6
93,25
45,41
159,19
907,33
368,7
325,8
65,29
952,35
570,23
126,37
121,32
780,10
58,43
95,45
303,48
964,39
148,7
272,42
621,27
155,47
946,45
982,6
432,22
787,43
287,24
591,37
268,16
275,12
183,13
800,33
145,32
843,18
227,11
274,5
589,21
159,19
532,28
827,17
419,41
336,8
417,9
7,29
512,40
454,38
246,26
213,15
28,25
496,44
324,2
447,30
279,4
581,48
461,35
675,49
526,36
959,23
496,31
69,46
397,10
461,1
452,50
903,34
37,3
747,14
437,20
896,10
409,21
233,28
696,47
513,26
621,49
934,13
553,36
189,33
628,45
170,16
165,6
447,46
278,19
687,3
762,41
384,48
995,38
564,9
190,50
422,30
80,23
7,20
485,18
365,14
294,40
246,1
444,27
287,24
917,44
654,12
567,7
21,4
714,11
597,39
642,25
299,31
969,8
203,32
292,37
237,15
280,34
261,29
750,42
203,17
405,2
807,5
557,22
984,43
532,35
818,33
707,39
344,5
436,48
547,34
570,49
156,42
870,4
943,41
886,1
88,25
65,12
803,31
32,15
43,11
608,26
539,18
862,22
12,16
360,8
608,37
456,40
880,19
430,47
571,27
816,13
309,24
234,30
32,43
694,44
880,17
636,3
576,10
691,6
510,35
732,14
457,46
64,45
681,21
418,38
9,20
448,28
761,50
678,23
972,36
593,32
367,29
329,9
437,2
661,7
878,9
194,7
503,43
933,35
944,1
603,2
420,34
176,30
400,28
29,15
917,16
870,48
486,5
681,44
502,11
665,17
810,33
290,23
183,42
392,47
382,29
363,18
782,32
413,25
851,50
882,45
298,31
280,49
253,20
221,8
577,21
971,6
978,19
985,36
262,46
602,40
185,38
461,41
812,12
562,37
478,27
707,24
994,22
161,3
205,4
69,14
400,39
916,13
806,10
573,26
698,20
645,4
547,6
639,26
779,47
431,34
473,10
235,29
212,13
445,38
947,2
196,32
455,31
356,7
669,19
116,16
805,22
404,33
377,18
716,44
58,15
558,49
762,21
244,27
75,30
251,39
16,37
597,17
476,23
581,45
726,46
9,42
8,11
943,12
719,8
632,36
860,50
353,24
564,14
759,25
268,40
210,41
363,28
790,43
840,1
756,9
123,48
686,3
128,5
846,35
649,30
57,9
699,28
811,34
994,12
123,26
998,40
614,38
986,36
537,43
202,48
996,41
913,37
28,25
773,13
512,21
798,14
780,10
293,6
350,32
100,5
607,29
275,16
148,15
688,39
951,3
123,42
817,17
750,24
877,1
441,22
589,8
162,27
295,11
539,2
34,20
243,46
267,49
463,47
522,45
197,4
54,7
998,44
61,50
499,23
889,19
535,35
179,18
580,33
961,31
716,37
584,6
248,20
903,21
506,7
317,15
237,9
648,11
631,8
700,19
389,31
709,45
379,47
148,23
444,22
327,34
409,46
919,41
773,42
835,36
819,32
307,28
562,2
218,4
736,35
519,1
793,24
165,18
588,29
7,33
793,50
783,25
684,30
579,26
114,12
650,44
680,5
204,48
650,3
492,10
613,40
817,13
896,38
275,17
801,39
794,16
139,43
519,27
747,49
865,14
821,19
520,37
758,50
220,34
444,23
94,35
394,42
220,43
105,26
854,48
785,46
577,16
712,44
795,22
34,38
18,14
669,18
645,17
604,33
897,11
498,7
580,47
106,21
537,13
812,25
907,3
513,8
564,29
485,45
493,31
292,10
939,15
788,41
923,30
184,6
963,27
998,32
122,49
701,28
183,1
929,9
66,36
958,40
944,4
486,39
332,20
50,24
827,2
251,5
735,12
109,45
24,1
622,42
824,9
289,18
967,25
996,34
962,24
570,23
451,4
940,19
4,16
977,40
756,2
271,12
78,10
652,32
557,37
259,48
4,36
414,11
942,21
459,5
671,49
113,17
10,22
576,8
145,46
382,33
479,41
958,43
661,31
56,39
814,50
552,15
390,6
347,38
262,3
689,13
960,14
672,47
305,30
518,28
62,26
290,35
933,29
508,20
256,27
960,44
182,7
866,26
434,33
131,34
374,2
291,15
403,9
509,32
575,44
854,49
216,48
874,6
331,35
922,14
542,31
104,18
751,20
627,27
637,41
34,38
706,7
71,25
719,21
811,24
625,28
984,5
933,19
26,4
567,37
452,47
230,45
712,39
8,46
932,12
790,13
517,16
635,3
217,29
504,23
552,1
550,40
53,10
778,17
179,22
146,43
598,30
733,50
670,11
12,36
993,42
22,8
73,6
922,32
910,9
525,46
568,38
844,29
876,45
346,50
79,22
23,4
809,25
538,24
990,26
914,37
572,16
296,11
833,28
636,30
177,43
694,47
692,1
547,5
643,41
295,36
812,34
538,12
668,39
909,31
2,27
833,3
689,40
469,18
32,21
286,49
321,15
667,35
6,48
332,10
726,23
919,13
316,42
832,19
512,2
983,33
29,44
948,20
792,17
416,14
434,7
163,8
50,50
762,47
550,37
459,38
802,1
517,21
106,32
179,14
110,43
917,23
651,41
229,11
580,36
912,16
969,25
503,24
921,42
182,28
118,29
557,34
646,17
188,18
55,33
28,35
112,13
833,5
336,10
613,20
8,26
523,4
193,22
761,9
390,2
761,7
883,15
900,44
489,30
368,40
919,8
656,48
372,49
709,12
982,45
752,3
469,19
651,46
641,27
104,6
759,39
297,31
669,20
171,29
452,33
47,3
32,8
751,4
596,38
812,5
686,15
237,49
836,43
227,48
266,13
751,37
240,31
177,26
651,46
809,27
566,50
752,30
726,47
226,18
801,41
589,34
667,2
416,45
980,19
381,12
760,39
366,7
700,36
363,25
968,24
809,6
312,1
547,11
645,28
928,22
84,40
242,23
966,32
891,21
362,14
596,10
733,35
212,42
492,44
901,17
29,16
364,9
681,23
93,43
992,3
207,13
588,33
369,5
550,22
153,24
4,35
564,10
397,31
724,37
63,38
800,34
392,47
547,20
768,4
866,30
649,25
954,45
849,50
470,27
183,40
474,11
194,9
906,7
386,44
142,8
239,16
288,42
825,26
921,17
181,2
245,36
631,29
545,41
171,18
565,48
299,32
601,15
928,19
564,39
489,14
730,46
268,6
391,49
579,28
442,21
956,1
723,12
660,34
52,1
935,12
55,15
303,16
889,4
798,38
211,18
180,29
289,36
240,30
883,8
661,37
882,43
496,3
513,40
785,49
654,33
198,11
901,28
464,31
989,50
904,27
877,21
719,39
179,23
473,25
886,9
366,42
23,6
219,19
598,2
175,24
225,47
920,45
652,17
10,10
218,13
492,14
261,7
53,46
247,26
545,35
751,20
639,48
970,22
213,5
582,44
908,32
803,41
187,31
75,36
389,1
967,27
723,10
863,44
863,8
686,35
338,45
631,9
55,46
247,15
93,26
386,25
416,14
456,48
599,28
812,22
900,4
279,5
338,24
186,20
346,21
316,12
688,49
583,30
736,13
687,7
467,29
230,34
80,40
914,33
550,3
865,38
968,42
236,23
560,19
883,39
856,6
733,50
733,16
534,47
751,43
671,17
597,41
190,2
867,37
70,11
962,18
586,32
226,35
585,31
254,42
855,15
933,20
147,24
460,18
913,45
621,4
53,37
583,25
241,8
974,7
393,40
199,14
30,1
974,9
224,49
107,48
427,34
557,12
579,29
900,10
211,47
290,16
111,30
997,36
759,38
806,13
976,26
852,44
166,32
545,46
132,21
969,2
500,6
216,11
794,33
988,27
774,41
988,23
924,19
822,3
154,5
624,39
102,22
346,50
173,43
41,28
633,17
777,5
876,43
458,38
6,6
521,4
208,19
272,34
529,23
925,31
150,48
48,15
771,39
528,8
711,50
827,1
592,2
462,45
159,42
914,24
1,20
219,26
172,30
184,12
878,18
408,9
207,36
269,32
710,14
374,25
289,29
349,46
45,40
115,27
249,17
806,28
948,3
7,35
52,16
591,11
125,21
581,33
119,7
671,44
229,41
401,13
281,47
569,49
198,37
903,22
822,10
117,21
664,17
804,22
868,12
418,15
674,45
576,5
214,8
373,38
207,23
809,20
759,7
696,39
620,24
97,2
973,34
707,46
903,14
284,16
123,19
180,44
831,3
997,32
154,13
157,35
545,47
128,4
485,25
940,26
552,28
371,48
645,9
726,41
204,18
677,33
983,29
49,50
619,49
140,10
35,31
85,43
246,1
783,11
245,40
159,37
656,6
299,30
262,27
270,42
422,36
819,44
999,13
173,8
173,25
198,5
853,4
715,48
678,1
999,20
43,15
601,29
16,10
631,2
331,6
550,43
399,19
974,26
203,7
312,50
135,42
787,46
446,47
902,23
969,32
201,41
482,49
955,38
761,45
86,40
119,30
701,24
339,18
429,31
50,3
384,22
163,36
44,9
163,12
147,39
45,27
163,14
35,34
77,11
251,28
919,16
771,33
454,17
50,21
351,37
381,35
413,22
870,50
286,4
907,13
142,41
916,28
419,10
906,14
583,33
561,5
266,6
8,42
515,12
820,23
660,9
987,46
852,18
971,26
58,39
698,2
305,3
601,17
277,7
1,40
345,35
199,30
104,11
898,37
500,34
967,20
468,27
150,31
528,16
206,47
622,38
309,49
958,15
903,19
879,44
25,48
812,8
91,24
763,21
607,1
16,25
461,29
551,43
152,45
385,32
568,36
559,17
76,21
45,37
742,4
630,1
353,3
116,42
254,14
643,43
722,23
531,45
59,2
293,34
25,15
835,46
388,25
683,26
54,12
79,35
570,19
513,39
998,6
987,24
982,28
299,48
942,36
239,31
618,44
531,11
410,49
443,33
108,10
770,13
285,9
108,18
266,40
331,47
248,20
353,27
522,8
972,7
294,32
723,38
473,29
95,30
25,41
495,5
672,16
403,22
496,50
184,45
904,49
821,17
850,4
440,21
688,41
765,48
515,30
127,23
124,11
742,27
189,19
657,24
385,16
51,43
422,10
181,7
482,33
411,46
254,12
499,37
732,25
259,47
200,14
481,29
423,32
742,3
406,18
642,50
509,44
483,31
921,36
771,5
249,40
4,38
962,20
989,22
608,28
143,35
475,26
717,42
60,6
702,15
881,13
943,2
622,8
104,34
64,9
917,39
773,1
173,10
716,11
395,4
634,30
710,31
765,5
145,43
337,22
161,13
916,41
8,7
89,24
906,15
767,29
176,34
817,32
157,18
740,40
994,28
428,38
334,26
108,49
634,1
792,33
429,16
370,12
415,47
159,39
615,50
851,36
825,25
510,42
692,35
959,3
849,6
963,23
236,45
535,20
842,2
762,48
617,19
477,8
887,14
18,44
972,21
452,37
74,27
614,17
682,46
30,9
736,20
181,29
945,1
98,49
409,44
239,48
594,5
468,13
509,34
313,27
874,8
731,35
216,6
689,30
189,26
380,12
649,2
487,47
891,4
37,28
967,50
115,14
652,33
320,24
634,3
762,15
643,7
546,37
142,31
119,19
265,40
736,32
647,45
731,36
936,17
481,22
618,21
50,10
6,23
556,41
709,39
577,43
391,9
308,46
600,16
731,25
96,42
465,18
305,11
482,38
52,20
269,30
120,10
916,46
847,27
669,35
256,3
464,19
231,31
500,21
567,17
36,24
463,38
487,8
761,11
274,25
135,50
383,15
89,13
154,9
358,16
747,39
153,42
342,43
950,5
674,28
128,2
736,49
729,22
210,47
458,45
802,14
635,48
181,37
160,34
73,18
989,29
177,26
761,36
693,7
728,33
927,23
70,12
386,4
883,44
96,40
394,41
287,32
243,1
871,6
662,43
582,10
952,11
998,18
651,15
117,39
962,28
426,24
303,12
231,27
385,5
560,3
119,46
659,50
870,4
464,35
523,17
570,22
955,9
918,2
937,30
190,31
139,45
844,16
188,1
332,44
874,49
883,42
238,19
287,26
114,6
256,33
939,41
283,25
169,36
883,34
544,48
950,20
102,40
852,13
671,47
579,8
229,23
571,14
772,29
514,21
304,7
403,37
755,38
246,32
19,3
960,7
432,2
107,43
693,6
233,25
252,19
653,42
126,30
65,46
918,29
585,13
586,44
469,9
117,37
119,39
707,26
106,5
576,40
452,33
558,11
744,32
333,31
820,36
745,35
610,49
274,47
726,8
261,12
465,20
601,21
270,16
221,1
457,18
915,28
569,27
146,23
826,41
474,15
155,17
349,48
333,14
78,10
12,4
207,45
132,24
771,22
317,38
971,34
123,50
554,30
444,18
972,9
814,6
132,46
948,48
565,23
734,13
969,31
953,39
843,8
788,7
499,40
392,2
215,24
655,14
592,45
176,3
380,19
298,36
708,43
929,35
889,42
741,15
288,4
204,26
358,11
959,28
231,41
590,47
941,34
198,44
566,1
721,5
481,32
866,27
420,10
2,20
711,22
202,49
671,25
575,21
731,17
191,16
87,33
545,37
834,29
677,12
372,38
292,50
860,20
566,38
311,15
136,19
225,4
284,32
622,39
70,50
618,1
886,9
611,24
310,23
851,13
639,26
662,34
977,41
443,8
899,30
520,47
980,16
442,36
571,2
527,5
891,28
180,17
308,18
28,21
191,43
989,44
649,49
327,45
88,35
561,3
226,7
357,46
575,31
317,25
150,22
128,42
987,6
364,11
684,33
542,29
391,48
968,40
326,14
1,37
176,12
96,27
205,10
662,47
947,7
658,50
774,31
667,38
4,5
459,40
785,42
327,12
495,25
923,41
665,8
580,10
282,49
569,35
373,32
728,19
13,18
228,33
961,16
469,1
524,37
177,20
34,2
98,6
171,34
809,43
772,44
68,9
422,30
373,23
85,4
416,15
453,36
602,22
6,26
335,27
818,21
791,39
753,3
193,13
950,45
897,17
718,28
702,14
123,48
601,24
961,11
214,46
471,29
232,4
188,5
473,1
334,48
467,36
710,37
68,40
86,11
606,41
859,46
290,43
191,27
156,42
682,29
793,31
605,38
689,7
759,10
164,35
430,14
965,33
599,25
237,23
424,12
392,18
171,26
779,34
366,24
435,20
695,49
180,2
314,21
506,19
597,16
417,47
889,39
104,45
692,50
923,3
886,13
559,17
315,15
80,28
68,9
144,22
684,8
848,30
631,44
393,6
146,32
890,29
968,23
720,28
376,15
478,20
510,41
851,44
721,38
352,35
311,31
114,16
948,46
374,49
82,1
935,10
580,14
817,30
784,39
669,2
880,27
630,18
688,48
61,47
743,26
315,8
840,50
330,4
89,24
714,11
10,25
449,43
371,7
189,40
72,22
108,6
517,37
408,42
187,34
697,9
984,33
792,36
424,12
787,32
885,5
275,45
9,21
231,19
730,3
651,13
482,17
763,20
556,28
154,3
378,33
742,16
316,44
408,24
431,30
568,7
767,1
949,22
568,49
82,37
312,45
572,21
608,39
86,4
778,34
483,25
259,8
878,46
983,14
708,9
112,41
526,35
981,15
296,13
272,11
388,47
928,38
233,43
914,27
900,6
258,40
995,29
771,2
988,17
642,48
921,5
766,10
292,26
67,19
996,18
166,31
682,50
790,36
355,42
648,12
588,32
674,23
323,46
518,16
80,49
266,15
280,1
545,12
499,35
122,31
182,32
631,25
483,5
404,44
714,33
209,14
69,38
514,10
146,29
156,2
907,7
850,42
137,39
444,21
47,50
789,26
27,30
618,41
261,11
740,8
623,4
827,36
309,20
779,19
652,43
256,22
508,3
879,9
829,23
831,28
403,48
630,45
748,47
859,6
6,17
792,24
498,18
831,34
618,13
579,40
742,37
893,27
803,43
127,26
439,9
639,22
535,20
641,2
756,38
800,44
54,6
18,8
403,5
973,7
353,41
170,29
262,35
215,49
822,36
881,28
517,25
866,34
104,24
820,4
967,13
782,50
64,16
346,46
312,32
865,37
546,39
454,17
918,27
190,48
610,1
715,21
542,3
227,18
628,15
566,40
482,10
423,11
501,45
308,47
170,23
153,31
431,42
161,12
373,30
180,14
188,33
422,19
460,17
765,16
752,32
595,14
495,5
